Time,Perch,Preening,Hover,Visitation
12:00:27,,,1,
12:00:28,,,1,
12:00:29,,,1,
12:00:30,,,1,
12:00:31,,,1,
12:00:32,,,1,
12:00:33,,,1,
12:00:34,,,1,
12:00:35,,,1,
12:00:36,,,1,
12:00:37,,,,1
12:00:38,,,,1
12:00:39,,,,1
12:00:40,,,,1
12:00:41,,,,1
12:00:42,,,,1
12:00:43,,,,1
12:00:44,,,,1
12:00:45,,,,1
12:00:46,,,,1
12:00:47,,,1,
12:00:48,,,1,
12:00:49,,,1,
12:00:50,,,1,
12:00:51,,,1,
12:00:52,,,1,
12:00:53,,,1,
12:00:54,,,1,
12:00:55,,,1,
12:00:56,,,1,
12:00:57,,,1,
12:00:58,,,1,
12:00:59,,,1,
12:01:00,,,1,
12:01:01,,,1,
12:01:02,1,,,
12:01:03,1,,,
12:01:04,1,,,
12:01:05,,,1,
12:01:06,,,1,
12:01:07,,,1,
12:01:08,,,1,
12:01:09,,,1,
12:01:10,,,1,
12:01:11,,,1,
12:01:12,,,1,
12:01:13,,,1,
12:01:14,,,1,
12:01:15,,,1,
12:01:16,,,1,
12:01:17,1,,,
12:01:18,1,,,
12:01:19,1,,,
12:01:20,1,,,
12:01:21,1,,,
12:01:22,1,,,
12:01:23,1,,,
12:01:24,1,,,
12:01:25,1,,,
12:01:26,1,,,
12:01:27,1,,,
12:01:28,1,,,
12:01:29,1,,,
12:01:30,,,1,
12:01:31,,,1,
12:01:32,,,1,
12:01:33,,,1,
12:01:34,,,1,
12:01:35,,,1,
12:01:36,1,,,
12:01:37,1,,,
12:01:38,1,,,
12:01:39,1,,,
12:01:40,1,,,
12:01:41,,,1,
12:01:42,,,1,
12:01:43,,,1,
12:01:44,,,1,
12:01:45,,,1,
12:01:46,1,,,
12:01:47,,,1,
12:01:48,,,1,
12:01:49,,,1,
12:01:50,,,1,
12:01:51,,,1,
12:01:52,,,1,
12:01:53,,,1,
12:01:54,,,1,
12:01:55,,,1,
12:01:56,1,,,
12:01:57,1,,,
12:01:58,,,1,
12:01:59,,,1,
12:02:00,,,1,
12:02:01,,,1,
12:02:02,,,1,
12:02:03,,,1,
12:02:04,,,1,
12:02:05,,,1,
12:02:06,,,1,
12:02:07,,,1,
12:02:08,,,1,
12:02:09,,,1,
12:02:10,,,1,
12:02:11,,,1,
12:02:12,,,1,
12:02:13,,,1,
12:02:14,,,1,
12:02:15,,,1,
12:02:16,,,1,
12:02:17,,,1,
12:02:18,,,1,
12:02:19,,,1,
12:02:20,,,1,
12:02:21,,,1,
12:02:22,,,1,
12:02:23,,,1,
12:02:24,,,1,
12:02:25,,,1,
12:02:26,,,1,
12:02:27,,,1,
12:02:28,,,1,
12:02:29,,,1,
12:02:30,,,1,
12:02:31,,,1,
12:02:32,,,1,
12:02:33,,,1,
12:02:34,,,1,
12:02:35,,,1,
12:02:36,,,1,
12:02:37,,,1,
12:02:38,,,1,
12:02:39,,,1,
12:02:40,,,1,
12:02:41,,,1,
12:02:42,,,1,
12:02:43,,,1,
12:02:44,,,1,
12:02:45,,,1,
12:02:46,,,,
12:02:47,,,,
12:02:48,,,,
12:02:49,,,,
12:02:50,,,,
12:02:51,,,,
12:02:52,,,,
12:02:53,,,,
12:02:54,,,,
12:02:55,,,,
12:02:56,,,,
12:02:57,,,,
12:02:58,,,,
12:02:59,,,,
12:03:00,,,,
12:03:01,,,,
12:03:02,,,,
12:03:03,,,,
12:03:04,,,,
12:03:05,,,,
12:03:06,,,,
12:03:07,,,,
12:03:08,,,,
12:03:09,,,,
12:03:10,,,,
12:03:11,,,,
12:03:12,,,,
12:03:13,,,,
12:03:14,,,,
12:03:15,,,,
12:03:16,,,,
12:03:17,,,,
12:03:18,,,,
12:03:19,,,,
12:03:20,,,,
12:03:21,,,,
12:03:22,,,,
12:03:23,,,,
12:03:24,,,,
12:03:25,,,,
12:03:26,,,,
12:03:27,,,,
12:03:28,,,,
12:03:29,,,,
12:03:30,,,,
12:03:31,,,,
12:03:32,,,,
12:03:33,,,,
12:03:34,,,,
12:03:35,,,,
12:03:36,,,,
12:03:37,,,,
12:03:38,,,,
12:03:39,,,,
12:03:40,,,,
12:03:41,,,,
12:03:42,,,,
12:03:43,,,,
12:03:44,,,,
12:03:45,,,,
12:03:46,,,,
12:03:47,,,,
12:03:48,,,,
12:03:49,,,,
12:03:50,,,,
12:03:51,,,,
12:03:52,,,,
12:03:53,,,,
12:03:54,,,,
12:03:55,,,,
12:03:56,,,,
12:03:57,,,,
12:03:58,,,,
12:03:59,,,,
12:04:00,,,,
12:04:01,,,,
12:04:02,,,,
12:04:03,,,,
12:04:04,,,,
12:04:05,,,,
12:04:06,,,,
12:04:07,,,,
12:04:08,,,,
12:04:09,,,,
12:04:10,,,,
12:04:11,,,,
12:04:12,,,,
12:04:13,,,,
12:04:14,,,,
12:04:15,,,,
12:04:16,,,,
12:04:17,,,,
12:04:18,,,,
12:04:19,,,,
12:04:20,,,,
12:04:21,,,,
12:04:22,,,,
12:04:23,,,,
12:04:24,,,,
12:04:25,,,,
12:04:26,,,,
12:04:27,,,,
12:04:28,,,,
12:04:29,,,,
12:04:30,,,,
12:04:31,,,,
12:04:32,,,,
12:04:33,,,,
12:04:34,,,,
12:04:35,,,,
12:04:36,,,,
12:04:37,,,,
12:04:38,,,,
12:04:39,,,,
12:04:40,,,,
12:04:41,,,,
12:04:42,,,,
12:04:43,,,,
12:04:44,,,,
12:04:45,,,,
12:04:46,,,,
12:04:47,,,,
12:04:48,,,,
12:04:49,,,,
12:04:50,,,,
12:04:51,,,,
12:04:52,,,,
12:04:53,,,,
12:04:54,,,,
12:04:55,,,,
12:04:56,,,,
12:04:57,,,,
12:04:58,,,,
12:04:59,,,,
12:05:00,,,,
12:05:01,,,,
12:05:02,,,,
12:05:03,,,,
12:05:04,,,,
12:05:05,,,,
12:05:06,,,,
12:05:07,,,,
12:05:08,,,,
12:05:09,,,,
12:05:10,,,,
12:05:11,,,,
12:05:12,,,,
12:05:13,,,,
12:05:14,,,,
12:05:15,,,,
12:05:16,,,,
12:05:17,,,,
12:05:18,,,,
12:05:19,,,,
12:05:20,,,,
12:05:21,,,,
12:05:22,,,,
12:05:23,,,,
12:05:24,,,,
12:05:25,,,,
12:05:26,,,,
12:05:27,,,,
12:05:28,,,,
12:05:29,,,,
12:05:30,,,,
12:05:31,,,,
12:05:32,,,,
12:05:33,,,,
12:05:34,,,,
12:05:35,,,,
12:05:36,,,,
12:05:37,,,,
12:05:38,,,,
12:05:39,,,,
12:05:40,,,,
12:05:41,,,,
12:05:42,,,,
12:05:43,,,,
12:05:44,,,,
12:05:45,,,,
12:05:46,,,,
12:05:47,,,,
12:05:48,,,,
12:05:49,,,,
12:05:50,,,,
12:05:51,,,,
12:05:52,,,,
12:05:53,,,,
12:05:54,,,,
12:05:55,,,,
12:05:56,,,,
12:05:57,,,,
12:05:58,,,,
12:05:59,,,,
12:06:00,,,,
12:06:01,,,,
12:06:02,,,,
12:06:03,,,,
12:06:04,,,,
12:06:05,,,,
12:06:06,,,,
12:06:07,,,,
12:06:08,,,,
12:06:09,,,,
12:06:10,,,,
12:06:11,,,,
12:06:12,,,,
12:06:13,,,,
12:06:14,,,,
12:06:15,,,,
12:06:16,,,,
12:06:17,,,,
12:06:18,,,,
12:06:19,,,,
12:06:20,,,,
12:06:21,,,,
12:06:22,,,,
12:06:23,,,,
12:06:24,,,,
12:06:25,,,,
12:06:26,,,,
12:06:27,,,,
12:06:28,,,,
12:06:29,,,,
12:06:30,,,,
12:06:31,,,,
12:06:32,,,,
12:06:33,,,,
12:06:34,,,,
12:06:35,,,,
12:06:36,,,,
12:06:37,,,,
12:06:38,,,,
12:06:39,,,,
12:06:40,,,,
12:06:41,,,,
12:06:42,,,,
12:06:43,,,,
12:06:44,,,,
12:06:45,,,,
12:06:46,,,,
12:06:47,,,,
12:06:48,,,,
12:06:49,,,,
12:06:50,,,,
12:06:51,,,,
12:06:52,,,,
12:06:53,,,,
12:06:54,,,,
12:06:55,,,,
12:06:56,,,,
12:06:57,,,,
12:06:58,,,,
12:06:59,,,,
12:07:00,,,,
12:07:01,,,,
12:07:02,,,,
12:07:03,,,,
12:07:04,,,,
12:07:05,,,,
12:07:06,,,,
12:07:07,,,,
12:07:08,,,,
12:07:09,,,,
12:07:10,,,,
12:07:11,,,,
12:07:12,,,,
12:07:13,,,,
12:07:14,,,,
12:07:15,,,,
12:07:16,,,,
12:07:17,,,,
12:07:18,,,,
12:07:19,,,,
12:07:20,,,,
12:07:21,,,,
12:07:22,,,,
12:07:23,,,,
12:07:24,,,,
12:07:25,,,,
12:07:26,,,,
12:07:27,,,,
12:07:28,,,,
12:07:29,,,,
12:07:30,,,,
12:07:31,,,,
12:07:32,,,,
12:07:33,,,,
12:07:34,,,,
12:07:35,,,,
12:07:36,,,,
12:07:37,,,,
12:07:38,,,,
12:07:39,,,,
12:07:40,,,,
12:07:41,,,,
12:07:42,,,,
12:07:43,,,,
12:07:44,,,,
12:07:45,,,,
12:07:46,,,,
12:07:47,,,,
12:07:48,,,,
12:07:49,,,,
12:07:50,,,,
12:07:51,,,,
12:07:52,,,,
12:07:53,,,,
12:07:54,,,,
12:07:55,,,,
12:07:56,,,,
12:07:57,,,,
12:07:58,,,,
12:07:59,,,,
12:08:00,,,,
12:08:01,,,,
12:08:02,,,,
12:08:03,,,,
12:08:04,,,,
12:08:05,,,,
12:08:06,,,,
12:08:07,,,,
12:08:08,,,,
12:08:09,,,,
12:08:10,,,,
12:08:11,,,,
12:08:12,,,,
12:08:13,,,,
12:08:14,,,,
12:08:15,,,,
12:08:16,,,,
12:08:17,,,,
12:08:18,,,,
12:08:19,,,,
12:08:20,,,,
12:08:21,,,,
12:08:22,,,,
12:08:23,,,,
12:08:24,,,,
12:08:25,,,,
12:08:26,,,,
12:08:27,,,,
12:08:28,,,,
12:08:29,,,,
12:08:30,,,,
12:08:31,,,,
12:08:32,,,,
12:08:33,,,,
12:08:34,,,,
12:08:35,,,,
12:08:36,,,,
12:08:37,,,,
12:08:38,,,,
12:08:39,,,,
12:08:40,,,,
12:08:41,,,,
12:08:42,,,,
12:08:43,,,,
12:08:44,,,,
12:08:45,,,,
12:08:46,,,,
12:08:47,,,,
12:08:48,,,,
12:08:49,,,,
12:08:50,,,,
12:08:51,,,,
12:08:52,,,,
12:08:53,,,,
12:08:54,,,,
12:08:55,,,,
12:08:56,,,,
12:08:57,,,,
12:08:58,,,,
12:08:59,,,,
12:09:00,,,,
12:09:01,,,,
12:09:02,,,,
12:09:03,,,,
12:09:04,,,,
12:09:05,,,,
12:09:06,,,,
12:09:07,,,,
12:09:08,,,,
12:09:09,,,,
12:09:10,,,,
12:09:11,,,,
12:09:12,,,,
12:09:13,,,,
12:09:14,,,,
12:09:15,,,,
12:09:16,,,,
12:09:17,,,,
12:09:18,,,,
12:09:19,,,,
12:09:20,,,,
12:09:21,,,,
12:09:22,,,,
12:09:23,,,,
12:09:24,,,,
12:09:25,,,,
12:09:26,,,,
12:09:27,,,,
12:09:28,,,,
12:09:29,,,,
12:09:30,,,,
12:09:31,,,,
12:09:32,,,,
12:09:33,,,,
12:09:34,,,,
12:09:35,,,,
12:09:36,,,,
12:09:37,,,,
12:09:38,,,,
12:09:39,,,,
12:09:40,,,,
12:09:41,,,,
12:09:42,,,,
12:09:43,,,,
12:09:44,,,,
12:09:45,,,,
12:09:46,,,,
12:09:47,,,,
12:09:48,,,,
12:09:49,,,,
12:09:50,,,,
12:09:51,,,,
